id_poradi,id_losovani,id_poslanec,id_ministr,vec,poradi_l,priorita,vec32
8577,391,5292,111,"ve věci ""čí zájmy vláda hájí""",17,2,čí zájmy vláda hájí
8578,391,5486,111,ve věci nepřijatelného chování člena vlády,12,1,nepřijatelné chování člena vl.
8579,391,5507,111,ve věci udělení zlaté lípy brtarům Mašínům,15,2,udělení zlaté lípy br. Mašínům
8580,391,5507,111,ve věci etiky politiky,6,1,etika politiky
8581,391,5507,111,ve věci zprávy NKÚ,19,3,zpráva NKÚ
8582,391,5507,111,ve věci sociálních problémů občanů ČR,21,4,sociální problémy občanů ČR
8583,391,5507,111,ve věci neřešení sociálních problémů občanů ČR,24,5,neřešení sociálních problémů
8584,391,5507,111,ve věci etiky v politice,26,6,etika v politice
8585,391,5507,111,ve věci udělování poct vlády zločincům,27,7,udělování poct vlády zločincům
8586,391,5292,111,"ve věci ""jak se tady vládne""",18,3,jak se tady vládne
8587,391,5292,111,ve věci výsledky vlády,22,4,výsledky vlády
8588,391,5292,111,"ve věci ""vláda lidmi pohrdá""",23,5,vláda lidmi pohrdá
8589,391,5292,111,"ve věci ""vládnutí pro nejbohatší""",25,6,vládnutí pro nejbohatší
8590,391,5902,111,ve věci konkurenceschopnosti ČR,7,1,konkurenceschopnost ČR
8591,391,5902,111,ve věci prorodinné politiky,14,2,prorodinná politiky
8592,391,5899,111,ve věci zvýšení ratingu ČR,11,1,zvýšení ratingu ČR
8593,391,5962,111,ve věci nepokojů na Šluknovsku,1,1,nepokoje na Šluknovsku
8594,391,4778,111,ve věci ocenění bratří Mašínů Zlatou lípou,9,1,ocenění br. Mašínů Zlatou lípou
8595,390,5384,6011,ve věci podnikatelské aktivity pana ministra,12,1,podnikatelské aktivity ministra
8596,390,5384,377,ve věci PROMOPRO,21,2,PROMOPRO
8597,390,5384,5524,ve věci využití veřejných zdrojů na min. obrany,29,3,využití veřejných zdrojů na MO
8598,390,5384,5917,ve věci podezřelé zakázky na min. zdravotnictví,30,4,podezřelé zakázky na MZ
8599,390,5384,6011,ve věci personální politiky resortu,34,5,personální politika resortu
8600,390,5384,6011,ve věci situace na Šlukonovsku,35,6,situace na Šlukonovsku
8601,390,5384,5924,"ve věci ""šetření"" na min. životního prostředí",36,7,šetření na MŽP
8602,390,5990,6017,ve věci jihovýchodního obchvatu Havlíčkova Brodu,17,1,obchvat Havlíčkova Brodu
8603,390,5918,5917,ve věci zdravotních ústavů,16,1,zdravotní ústavy
8604,390,5486,6011,ve věci kauzy Petrovy boudy,6,1,kauza Petrovy boudy
8605,390,216,5524,ve věci nehospodárného nakládání s rozpočtem MO,14,1,nakládání s rozpočtem MO
8606,390,216,5994,ve věci čerpání eurofondů,26,2,čerpání eurofondů
8607,390,216,5524,ve věci náhrady raket 3M9M3 PLRK 2K12 KNB,28,3,náhrady raket
8608,390,216,5524,ve věci pyrotechnické asanace Brdy,33,5,pyrotechnická asanace Brd
8609,390,5916,5924,ve věci zařazení SMS ČR do seznamu připom. MTST MŽP,4,1,zařazení SMS ČR
8610,390,5270,6017,ve věci výstavby D3,3,1,výstavba D3
8611,390,4778,5905,ve věci příspěvku na bezpečnost práce na rok 2012,8,1,příspěvek na bezpečnost práce
8612,390,5916,6017,ve věci koridoru Vizovice - Val. Polanka - politika úz. rozvoje ČR,24,2,koridor Vizovice - Val. Polanka
8613,390,5926,6017,ve věci obchavtu města Chrudimě,1,1,obchvat města Chrudimě
8614,390,5926,6017,ve věci situace v dopravě,19,2,situace v dopravě
8615,390,5507,5524,ve věci udělování ocenění zločincům,7,1,udělování ocenění zločincům
8616,390,5507,5905,ve věci špatné situace občanů ČR,25,2,špatná situace občanů ČR
8617,390,5507,377,ve věci celní správy,27,3,celní správa
8618,390,5899,378,ve věci podpory exportu,10,1,podpora exportu
8619,390,5859,378,ve věci investičních pobídek,13,1,investiční pobídky
8620,390,5859,5924,ve věci Zelená úsporám a stav žádostí,22,2,Zelená úsporám a stav žádostí
8621,390,5971,378,ve věci snižování administrativní zátěže,15,1,snižování adm. zátěže
8622,390,5902,5524,ve věci akvizičního systému resortu obrany,5,1,akviziční systém resortu obrany
8623,390,5902,378,ve věci podpory bioplynových stanic,23,2,podpora bioplynových stanic
8624,390,5313,377,ve věci licencí SAP v rámci státní pokladny,18,1,lic. SAP v rámci st. pokladny
8625,390,216,5994,ve věci cenové mapy,31,4,cenová mapa
8626,390,5507,377,ve věci neřešení problémů s hazardem,32,4,neřešení problémů s hazardem
8627,390,5487,5924,ve věci pronájmu lednických rybníků,2,1,pronájem lednických rybníků
8628,390,5485,6017,ve věci dálnic,11,1,dálnice
8629,390,5485,5954,ve věci korupce,20,2,korupce
8630,391,5981,111,"ve věci ""nestrašte seniory I""",2,1,nestrašte seniory I
8631,391,5981,111,"ve věci ""nestrašte seniory II""",13,2,nestrašte seniory II
8632,392,5976,378,ve věci likvidace kalových lagun v Ostravě,8,1,likvidace kalových lagun
8633,392,5976,5924,ve věci likvidace kalových lagun v Ostravě,23,2,likvidace kalových lagun
8634,392,5960,378,ve věci nadměrného obsahu síry v ostravském ovzduší,13,1,obsah síry v ostravském ovzduší
8635,392,5960,5904,ve věci nízké informovanosti studentů státní maturity 2012,20,2,informovanost studentů
8636,393,5960,111,"ve věci rozpuštění vlády ODS, TOP 09 a VV",2,1,"rozpuštění vlády ODS, TOP09, VV"
8637,392,5962,377,ve věci povolování hazardu,9,1,povolování hazardu
8638,392,5903,5524,ve věci podmínky českých vojáků v Afgánistánu,7,1,podmínky vojáků v Afgánistánu
8639,392,5916,6017,ve věci politiky úz. rozvoje ČR - žel. trať Vizov. - Val. Polanka,2,1,žel. trať Vizov. - Val. Polanka
8640,392,354,5904,ve věci čerpání z evropských fondů,16,1,čerpání z evropských fondů
8641,392,5475,377,ve věci stravenek,3,1,stravenky
8642,392,5475,6017,ve věci peníze pro kraje,22,2,peníze pro kraje
8643,392,5475,5924,ve věci zdražení odpadu,26,3,zdražení odpadu
8644,392,5981,5273,ve věci stavu českého vězenství,5,1,stav českého vězenství
8645,392,5981,5904,ve věci odměňování učitelek mateřských škol,21,2,odměňování učitelek MŠ
8646,392,5977,5924,ve věci nebezpečného odpadu na Litvínovsku,14,1,odpad na Litvínovsku
8647,392,5903,5524,ve věci optimalizace vojenského újezdu Boletice,17,2,vojenský újezd Boletice
8648,392,5473,5924,ve věci stavu ovzduší na severní Moravě,12,1,stav ovzduší na severní Moravě
8649,392,5931,5924,ve věci programu Zelená úsporám,1,1,program Zelená úsporám
8650,392,5931,378,ve věci strategie konkurenceschopnsti ČR,24,2,konkurenceschopnst ČR
8651,392,5902,378,ve věci kontroly kvality paliv v ČR,10,1,kontrola kvality paliv v ČR
8652,392,5902,5273,ve věci soudních znalců,25,2,soudní znalci
8653,393,5977,111,ve věci zákona č. 44/1988 - Horní zákon,1,1,horní zákon
8654,393,5981,111,ve věci kontroly občanů německou policií,3,1,kontroly občanů policií SRN
8655,393,5475,111,"ve věci ""Jak dál s touto vládou?""",4,1,Jak dál s touto vládou?
8656,393,5475,111,"ve věci ""stravenky""",6,2,stravenky
8657,393,5475,111,ve věci DPH,7,3,ve věci DPH
8658,393,5475,111,ve věci škrtů a plýtvání,8,4,škrty a plýtvání
8659,393,5475,111,ve věci zdražení odpadů,9,5,zdražení odpadů
8660,393,5384,111,"ve věci ""Šluknovský výběžek""",5,1,Šluknovský výběžek
8661,392,5486,346,ve věci státního podniku Lesy ČR,6,1,státní podnik Lesy ČR
8662,392,5384,6011,ve věci stavu policie,15,1,stav policie
8663,392,5384,5924,"ve věci ""kaly Litvínov""",18,2,kaly Litvínov
8664,392,5974,5924,ve věci skladování nebezpečného odpadu v Litvínově,4,1,nebezpečný odpad v Litvínově
8665,392,5974,6011,"ve věci ""Šluknovský výběžek""",19,2,Šluknovský výběžek
8666,392,5866,5524,"ve věci ""armádní zakázky""",11,1,armádní zakázky
8667,394,5313,5896,ve věci vyrovnání s církvemi,7,1,vyrovnání s církvemi
8668,394,211,5917,ve věci informace o dohodě směrem k rušení oborů v nem.,6,1,rušení oborů v nemocnicích
8669,394,5310,5524,ve věci utrácení peněz v resortu MO,9,1,utrácení peněz v resortu MO
8670,394,5310,6011,ve věci odhalování korupce,15,2,odhalování korupce
8671,394,5979,5904,ve věci čerpání evropských fondů,3,1,čerpání evropských fondů
8672,394,5979,346,ve věci rozdělování potravin nejchudším,14,2,rozdělování potravin nejchudším
8673,394,5513,6011,ve věci hasičského sboru,2,1,hasičský sbor
8674,394,5513,6011,ve věci občanských průkazů,11,2,občanské průkazy
8675,394,5979,5905,ve věci výplaty nepojistných sociálních dávek,18,3,nepojistné sociální dávky
8676,394,5938,6017,ve věci evidence řidičů při školení odb. způsobilosti,1,1,evidence řidičů při školení
8677,394,5920,5917,ve věci restrukturalizace lůžek v nemocnici v Žatci,4,1,restrukturalizace lůžek
8678,394,5920,5917,ve věci nedostatku lůžek v Ústeckém kraji na odd. ARO,12,2,nedostatek lůžek v Úst. kraji
8679,394,5384,5905,ve věci důchodů na příští rok,10,1,důchody na příští rok
8680,394,5384,5917,ve věci policejního vyšetřování na min. zdravotnictví,16,2,policejní vyšetřování na MZd
8681,394,5384,5558,ve věci nevhodných výroků min. zahraničí,19,3,nevhodné výroky min. zahraničí
8682,394,354,6011,ve věci financování HZS,8,1,financování HZS
8683,394,5475,377,ve věci škrtů a plýtvání,5,1,škrty a plýtvání
8684,394,5475,377,ve věci DPH,13,2,ve věci DPH
8685,394,5475,5924,ve věci OZE,17,3,ve věci OZE
8686,394,5475,5924,ve věci zdražení odpadu,20,4,zdražení odpadu
8687,394,5475,6017,ve věci peníze pro kraje,21,5,peníze pro kraje
8688,395,5475,111,ve věci OZE,5,1,ve věci OZE
8689,395,5475,111,ve věci peníze pro kraje,7,2,peníze pro kraje
8690,395,5475,111,"ve věci ""stávka""",8,3,stávka
8691,395,5384,111,ve věci stavu čerpání evropských fondů,4,1,stav čerpání evropských fondů
8692,395,5513,111,ve věci registru účtů,1,1,registr účtů
8693,395,5979,111,ve věci zasedání Evropské rady,3,1,zasedání Evropské rady
8694,395,5310,111,ve věci toxických odpadů ve vojenském prostoru,2,1,toxické odpady ve voj. prostoru
8695,395,5310,111,ve věci zdanění podnikatelů,6,2,zdanění podnikatelů
8696,396,6008,111,ve věci kvality vysokého školství,10,1,kvalita vysokého školství
8697,396,5486,111,"ve věci Rady pro výzkum, vývoj a inovace",9,1,"Rada pro výzk, vývoj a inovace"
8698,396,68,111,ve věci bezpečnostní strategie ČR,2,1,bezpečnostní strategie ČR
8699,396,68,111,ve věci Generální inspekce,13,2,Generální inspekce
8700,396,5962,111,ve věci životní úrovně občanů,4,1,životní úroveň občanů
8701,397,5962,377,ve věci provozu heren,8,1,provoz heren
8702,397,5962,5904,ve věci platů ve školství,13,2,platy ve školství
8703,397,5486,5904,ve věci situace na UJAK,1,1,situace na UJAK
8704,397,5487,5924,ve věci lednických rybníků,9,1,lednické rybníky
8705,397,68,6011,ve věci plnění bezpečnostní strategie,4,1,plnění bezpečnostní strategie
8706,397,68,6011,ve věci shody s policejním prezidentem,14,2,shoda s policejním prezidentem
8707,397,68,377,ve věci bezpečnostní strategie České republiky,21,3,bezpečnostní strategie ČR
8708,397,68,377,ve věci vyhlášky 270/2010,24,4,vyhláška 270/2010
8709,397,68,5917,ve věci traumatologických plánů a krizového řízení,25,5,traum. plány a krizové řízení
8710,397,68,6053,ve věci prolomení limitů,27,6,prolomení limitů
8711,397,5979,5904,ve věci čerpáníEF,11,1,čerpání EF
8712,397,5979,346,ve věci rozdělování potravin nejchudším,16,2,rozdělování potravin nejchudším
8713,397,5979,5905,ve věci výplat nepojistných soc. dávek,18,3,výplaty nepojistných soc. dávek
8714,397,5272,5994,ve věci vyhlášky o rozúčtování tepla v BD I.,5,1,vyhláška o rozúčtování tepla
8715,397,5272,5994,ve věci ve věci vyhlášky o rozúčtování tepla v BD II.,15,2,vyhlášk o rozúčtování tepla
8716,397,5272,5917,ve věci rušení akutních lůžek I.,19,3,rušení akutních lůžek I.
8717,397,5272,5917,ve věci ve věci rušení akutních lůžek II.,22,4,rušení akutních lůžek II.
8718,397,354,5524,ve věci vyřazených padáků AČR,6,1,vyřazené padáky AČR
8719,397,5310,6011,ve věci stavu Inspekce PČR,7,1,stav Inspekce PČR
8720,397,5310,5524,ve věci auditu státního podniku LOM,12,2,audit státního podniku LOM
8721,397,5310,5524,ve věci nákupu výstroje,20,3,nákup výstroje
8722,397,5310,5905,ve věci čerpání z globalizačního fondu,23,4,čerpání z globalizačního fondu
8723,397,5310,6011,ve věci odhalování obchodu s lidmi,26,5,odhalování obchodu s lidmi
8724,397,5310,6017,ve věci nezpoplatnění obchvatu R55 u Otrokovic,28,6,nezpoplatnění obchvatu R55
8725,397,5310,377,ve věci drahých dluhopisů,29,7,drahé dluhopisy
8726,397,5310,6011,ve věci odhalování korupce,30,8,odhalování korupce
8727,396,5310,111,ve věci toxických odpadů ve vojenském prostoru Libavá,1,1,toxické odpady -  Libavá
8728,396,5310,111,ve věci zdanění podnikatelů,15,2,zdanění podnikatelů
8729,396,5931,111,"ve věci ""Daně""",6,1,Daně
8730,396,5292,111,ve věci dopadů vládní politky na občany,7,1,dopady vládní politky na občany
8731,396,5292,111,ve věci práce vlády,14,2,práce vlády
8732,396,5292,111,ve věci prospěch vlády,18,3,prospěch vlády
8733,396,5507,111,ve věci neplnění volebních slibů,5,1,neplnění volebních slibů
8734,396,5507,111,ve věci falešných slibů,16,2,falešné sliby
8735,396,5507,111,ve věci špatné dcházky ministrů vlády do PS,17,3,špatná dcházka ministrů do PS
8736,396,5507,111,ve věci neúčasti ministrů na interpelacích,19,4,neúčast ministrů na interpel.
8737,396,5971,111,ve věci důvěryhodnosti rozpočtové politiky,11,1,důvěryhodnost rozpočtové pol.
8738,396,5981,111,ve věci výdajových rámců min. vnitra 2013 - 2014,3,1,výdajové rámce MV 2013-14
8739,397,5485,346,ve věci chovatelů včel,2,1,chovatelé včel
8740,397,5974,377,ve věci financování sportu,10,1,financování sportu
8741,397,5384,5917,ve věci smutné role hlavního hygienika,3,1,smutná role hlavního hygienika
8742,397,5384,5924,ve věci dozoru ministerstva Ž.P. v kauze nebezpečných kalů na Ústecku,17,2,dozor MŽP v kauze kalů
8743,396,5974,111,ve věci podpory oprav panelových domů,12,1,podpora oprav panelových domů
8744,396,5384,111,ve věci mus-role bývalé nejvyšší státní zástupkyně,8,1,MUS - role býv nejv. st. zást.
8745,399,6008,111,ve věci problémů Ústeckého kraje,4,1,problémy Ústeckého kraje
8746,399,6008,111,ve věci zhoršení životního prostředí v Ústeckém kraji,11,2,živ prostředí v Ústeckém kraji
8747,399,6008,111,ve věci ekologických problémů na severu Čech,14,3,ekolog. problémy na severu Čech
8748,398,5274,5917,"ve věci ""vši ve školách""",14,1,vši ve školách
8749,399,5487,111,ve věci čerpání fondů EU,2,1,čerpání fondů EU
8750,399,5310,111,ve věci vyslání armádních lékařů,6,1,vyslání armádních lékařů
8751,399,5310,111,ve věci problémů ČSA,9,2,problémy ČSA
8752,399,5310,111,ve věci dostavby Temelína,13,3,dostavba Temelína
8753,399,5310,111,ve věci vládního boje proti korupci,15,4,vládní boj proti korupci
8754,399,5976,111,ve věci státní energetické koncepce,1,1,státní energetické koncepce
8755,398,5990,5524,ve věci místní samosprávy - vojenské újezdy,4,1,místní samosprávy - voj. újezdy
8756,398,5990,5924,"ve věci ""Zelená úsporám""",18,2,Zelená úsporám
8757,398,5999,6017,ve věci kvality vlaků,11,1,kvalita vlaků
8758,398,354,5904,ve věci vesnických škol,3,1,vesnické školy
8759,398,5268,5924,ve věci postupu v čerpání evropských peněz na čistírny odpad. vod,13,1,postup v čerpání evr. peněz
8760,399,5507,111,ve věci absence ministrů vlády ČR,3,1,absence ministrů vlády ČR
8761,398,5507,5904,ve věci podpory sportu,6,1,podpora sportu
8762,398,5507,6017,ve věci obchvatu Karviné,16,2,obchvat Karviné
8763,398,5507,5904,ve věci nehospodárnosti na MŠMT,19,3,nehospodárnost na MŠMT
8764,398,5981,5905,ve věci novely zákona o nemocenském pojišětní,7,1,n. zákona o nemocenském poj.
8765,398,5926,377,ve věci čerpání fondu EU,1,1,čerpání fondu EU
8766,398,356,6011,ve věci provozu PVS ČR - riziko bezdůvodného obohacení,8,1,provoz PVS ČR
8767,398,5960,5904,ve věci půjček na studium,2,1,půjčky na studium
8768,398,5960,5904,ve věci reformy VŠ,17,2,reforma VŠ
8769,399,5979,111,ve věci usnesení VEZ,8,1,usnesení VEZ
8770,399,5384,111,ve věci podpory splavnosti Labské vodní cesty,5,1,splavnost Labské vodní cesty
8771,399,5384,111,ve věci situace ve státním zastupitelství,10,2,sit. ve státním zastupitelství
